1.6801,1.6829,1.6821,1.6757,1.6868
1.6676,1.6819,1.6874,1.6845,1.6772
1.6843,1.6784,1.6835,1.6815,1.6699
1.6746,1.6847,1.6748,1.6822,1.6796
1.6801,1.68,1.6764,1.6845,1.6828
1.6817,1.6854,1.6847,1.6759,1.6855
1.6724,1.6885,1.677,1.6911,1.6842
1.705,1.6756,1.691,1.6839,1.6745
1.6849,1.6779,1.6741,1.6752,1.6967
1.6849,1.671,1.6813,1.6878,1.6896
1.681,1.6834,1.6725,1.6792,1.6898
1.6836,1.6802,1.6767,1.6762,1.6816
1.6822,1.6785,1.6645,1.6852,1.6835
1.6765,1.6808,1.6786,1.6847,1.6811
1.6849,1.6821,1.6887,1.6824,1.6765
1.6849,1.6855,1.6717,1.6728,1.6876
1.6812,1.6729,1.6903,1.6878,1.6846
1.6977,1.6854,1.6786,1.683,1.6758
1.6792,1.6835,1.678,1.6792,1.6863
1.6748,1.6639,1.6901,1.6895,1.6789
1.6844,1.6823,1.6871,1.6868,1.6894
1.6926,1.6776,1.6859,1.6815,1.6805
1.6844,1.6833,1.6818,1.6772,1.6891
1.6734,1.6724,1.6863,1.6829,1.6846
1.6819,1.6907,1.6741,1.6953,1.6807
1.6754,1.6659,1.6772,1.6733,1.686
1.6794,1.6872,1.6691,1.6822,1.6797
1.6784,1.6863,1.6855,1.6885,1.6952
1.6848,1.6776,1.6869,1.6804,1.6859
1.6757,1.6752,1.6831,1.6673,1.6832
1.6834,1.6905,1.6748,1.6747,1.6702
1.6913,1.6694,1.6831,1.6814,1.6721
1.6734,1.6783,1.6865,1.6838,1.6704
1.6802,1.6778,1.6855,1.6837,1.6778
1.6895,1.6791,1.6714,1.6782,1.6778
1.6811,1.6642,1.6819,1.6926,1.6773
1.677,1.6802,1.6792,1.6833,1.6784
1.669,1.6797,1.6749,1.6797,1.6719
1.6845,1.6883,1.6897,1.682,1.6824
1.6819,1.6762,1.6925,1.6767,1.676
1.672,1.6792,1.6804,1.669,1.6775
1.6866,1.6768,1.6936,1.6762,1.6915
1.675,1.6814,1.6956,1.6763,1.6747
1.6721,1.6772,1.6853,1.6834,1.6877
1.6936,1.679,1.6853,1.6789,1.6805
1.6855,1.6814,1.6819,1.6635,1.6853
1.687,1.6865,1.6815,1.6742,1.6819
1.6866,1.6799,1.6763,1.6815,1.684
1.6831,1.6737,1.6755,1.6806,1.6945
1.6766,1.6726,1.6855,1.6768,1.674
1.6822,1.675,1.6744,1.6756,1.694
1.6707,1.6776,1.6907,1.6911,1.6858
1.6733,1.6841,1.6807,1.6749,1.6821
1.6753,1.6813,1.6719,1.6823,1.6759
1.6752,1.6726,1.6792,1.6778,1.6844
1.6812,1.6835,1.663,1.6764,1.689
1.6806,1.6884,1.6657,1.6854,1.6821
1.6759,1.676,1.6822,1.6835,1.6842
1.6842,1.6814,1.6792,1.681,1.6847
1.6788,1.693,1.7011,1.6907,1.682
1.6771,1.6865,1.6691,1.6706,1.6832
1.6796,1.6768,1.6703,1.6794,1.6713
1.6722,1.6869,1.6724,1.6651,1.6843
1.6794,1.6766,1.6792,1.6813,1.677
1.6751,1.6707,1.6722,1.6841,1.6879
1.6875,1.6788,1.6809,1.6933,1.6833
1.684,1.6927,1.6709,1.6858,1.6913
1.6791,1.677,1.6856,1.675,1.6857
1.6882,1.6806,1.6774,1.6844,1.6828
1.689,1.6883,1.677,1.6865,1.6775
1.678,1.6714,1.6791,1.6891,1.6773
1.6763,1.6805,1.6796,1.6853,1.69
1.68,1.6868,1.6841,1.6887,1.6946
1.6831,1.6714,1.6952,1.6847,1.6853
1.6805,1.6809,1.6902,1.6848,1.6759
1.6812,1.6819,1.6763,1.6748,1.673
1.6782,1.6832,1.6835,1.6722,1.6735
1.6797,1.6803,1.6806,1.6838,1.6725
1.6758,1.6848,1.6828,1.6794,1.6803
1.6834,1.6888,1.6813,1.6738,1.6772
1.6717,1.6894,1.6827,1.6763,1.6834
1.6815,1.6725,1.6743,1.6828,1.6761
1.6834,1.6711,1.6793,1.6717,1.6813
1.6901,1.6781,1.6883,1.6832,1.6807
1.677,1.6759,1.6799,1.6743,1.6888
1.6813,1.6817,1.679,1.6791,1.6841
1.6825,1.6846,1.6743,1.6798,1.6816
1.6805,1.6854,1.6869,1.6895,1.6825
1.676,1.6745,1.6824,1.6754,1.6845
1.6811,1.6853,1.6739,1.6783,1.673
1.6773,1.6836,1.6715,1.6939,1.6788
1.6826,1.6874,1.6689,1.6904,1.6833
1.6819,1.6798,1.6879,1.6699,1.6848
1.6815,1.6822,1.6828,1.6785,1.6679
1.6729,1.6877,1.6717,1.6833,1.6897
1.69,1.6726,1.6891,1.6813,1.6767
1.6818,1.6743,1.6806,1.6712,1.6787
1.6803,1.6836,1.6825,1.6828,1.6833
1.6741,1.6734,1.6768,1.6744,1.6805
1.6841,1.6723,1.6749,1.6757,1.6787
